category,subcategory,goal,pledged,success
Art,Sculpture,1400.0,0.0,False
Fashion,Apparel,5500.0,256.0,False
Games,video games,1000000.0,244932.51,False
Film & Video,Science Fiction,20000.0,0.0,False
Crafts,Knitting,0.0,0.0,False
Technology,DIY Electronics,100000.0,10.0,False
Food,Community Gardens,3800.0,4233.0,True
Film & Video,webseries,225000.0,0.0,False
Music,R&B,4000.0,4561.0,True
Fashion,Footwear,30000.0,13889.0,False
Music,Country & Folk,2000.0,4676.0,True
Music,Latin,2000.0,2061.0,True
Theater,Theater,1500.0,1570.0,True
Games,Games,1800.0,1836.0,True
Music,Comedy,3000.0,75.0,False
Photography,People,2500.0,253.0,False
Journalism,Video,750.0,795.0,True
Publishing,Zines,400.0,51.0,False
Publishing,Zines,6125.0,7141.0,True
Publishing,Zines,6000.0,116.0,False
Games,Tabletop Games,888.0,13030.0,True
Film & Video,Experimental,17000.0,17796.0,True
Food,Small Batch,40000.0,0.0,False
Publishing,Calendars,20000.0,92145.0,True
Music,Hip-Hop,300.0,0.0,False
Journalism,Journalism,49747.0,7.0,False
Film & Video,Fantasy,3000.0,3322.0,True
Film & Video,Narrative Film,35000.0,270.0,False
Technology,Hardware,1000.0,24553.0,True
Publishing,Art Books,5000.0,47881.0,True
Crafts,Printing,20000.0,103.0,False
Fashion,Accessories,10000.0,2450.0,False
Comics,Comics,14500.0,132.0,False
Food,Farmer's Markets,14441.0,14647.0,True
Crafts,Glass,9000.0,101.0,False
Design,Interactive Design,2250.0,99.0,False
Theater,Spaces,4100.0,11.0,False
Food,Food,12500.0,150.0,False
Publishing,Comedy,7500.0,0.0,False
Fashion,Couture,12000.0,113.0,False
Art,Performance Art,10000.0,15420.51,True
Music,world music,75000.0,10.0,False
Fashion,Couture,1000.0,1087.0,True
Comics,Comic Books,10000.0,61.0,False
Food,Food,10000.0,55.0,False
Dance,Dance,10000.0,10698.0,True
Music,Indie Rock,2000.0,2555.0,True
Crafts,Embroidery,20.0,49.0,True
Film & Video,Science Fiction,200.0,40.0,False
Fashion,Childrenswear,15000.0,0.0,False
Theater,Immersive,55000.0,56706.0,True
Music,Electronic Music,20000.0,691.0,False
Crafts,Embroidery,500.0,108.0,False
Journalism,Web,40000.0,480.0,False
Technology,Gadgets,18750.0,130125.95,True
Music,Faith,5000.0,0.0,False
Comics,Comics,15000.0,15846.0,True
Crafts,Pottery,1702.0,0.0,False
Journalism,Print,5000.0,5182.0,True
Theater,Festivals,1000.0,81.0,False
Dance,Performances,4000.0,4095.0,True
Fashion,Accessories,500.0,7478.0,True
Dance,Dance,1000.0,1120.0,True
Comics,Comic Books,10000.0,10873.29,True
Dance,Spaces,50000.0,59344.0,True
Games,Mobile Games,50000.0,948.0,False
Technology,Fabrication Tools,50000.0,382730.0,True
Games,Playing Cards,1400.0,1036.0,False
Technology,Camera Equipment,15000.0,75186.0,True
Fashion,Ready-to-wear,1565.0,626.0,False
Design,Civic Design,2500.0,3120.0,True
Music,Classical Music,1000.0,182.0,False
Music,Indie Rock,1000.0,81.01,False
Design,Toys,0.0,0.0,False
Design,Graphic Design,2174.0,8538.0,True
Technology,Technology,5000.0,2546.0,False
Fashion,Pet Fashion,3000.0,3837.0,True
Technology,Software,50000.0,0.0,False
Publishing,Comedy,1666.0,3409.0,True
Film & Video,Action,30000.0,0.0,False
Fashion,Apparel,5000.0,127.0,False
Music,Latin,10000.0,1.0,False
Crafts,DIY,750.0,850.0,True
Fashion,Fashion,100.0,125.0,True
Technology,Apps,75000.0,10.0,False
Theater,Experimental,62780.0,1000.0,False
Food,Drinks,40000.0,45.0,False
Fashion,Footwear,15000.0,15340.0,True
Publishing,Children's Books,9000.0,9151.0,True
Publishing,Poetry,5000.0,5039.0,True
Music,Indie Rock,2500.0,33.0,False
Food,Restaurants,20000.0,20937.0,True
Publishing,Translations,2700.0,4000.0,True
Fashion,Pet Fashion,18.0,48.0,True
Fashion,Apparel,5000.0,0.0,False
Music,Faith,7500.0,7865.0,True
Publishing,Fiction,2000.0,2010.0,True
Food,Drinks,50000.0,1000.0,False
Music,Jazz,2900.0,0.0,False
Art,Painting,500.0,1062.29,True
Crafts,Embroidery,1274.0,785.0,False
Film & Video,Science Fiction,4700.0,0.0,False
Film & Video,Narrative Film,150000.0,1260.0,False
Technology,software,100.0,0.0,False
Film & Video,Music Videos,3000.0,0.0,False
Technology,3D Printing,10000.0,6207.0,False
Technology,Apps,8000.0,0.0,False
Technology,Space Exploration,50000.0,3048.0,False
Food,Food Trucks,10000.0,10409.0,True
Film & Video,Festivals,10000.0,0.0,False
Art,Sculpture,3000.0,3055.0,True
Photography,Photography,2500.0,3404.0,True
Photography,Animals,5.0,5.0,True
Food,Vegan,9987.0,2128.0,False
Music,Blues,1700.0,205.0,False
Photography,Animals,16000.0,16678.0,True
Publishing,Publishing,43844.0,49166.0,True
Dance,Residencies,7000.0,0.0,False
Art,Mixed Media,3500.0,0.0,False
Music,Kids,5000.0,530.0,False
Journalism,Journalism,43849.0,962.0,False
Dance,Residencies,8000.0,0.0,False
Music,R&B,7500.0,7749.99,True
Technology,3D Printing,5000.0,278.0,False
Crafts,Weaving,1500.0,70.0,False
Film & Video,Festivals,1260.0,1260.0,True
Crafts,Printing,500.0,93.0,False
Theater,Plays,9109.0,228.0,False
Music,Comedy,300.0,16.0,False
Publishing,Periodicals,1500.0,271.0,False
Fashion,Childrenswear,7500.0,8347.77,True
Publishing,Radio & Podcasts,200.0,263.0,True
Comics,Graphic Novels,5000.0,92136.84,True
Fashion,Couture,10000.0,0.0,False
Theater,Experimental,25.0,35.0,True
Music,Punk,7500.0,0.0,False
Crafts,Candles,10000.0,13716.0,True
Design,Toys,10000.0,1421.0,False
Games,tabletop games,12000.0,427.0,False
Music,Country & Folk,1250.0,50.0,False
Crafts,Crochet,70.0,137.0,True
Art,Social Practice,0.0,0.0,False
Fashion,Pet Fashion,350.0,61.0,False
Film & Video,Horror,10000.0,4.0,False
Publishing,Art Books,20000.0,5936.0,False
Film & Video,narrative film,5000.0,0.0,False
Dance,Spaces,5000.0,10071.0,True
Technology,DIY Electronics,50000.0,105117.0,True
Journalism,Journalism,30000.0,100.0,False
Dance,Dance,3500.0,4168.0,True
Dance,Workshops,1550.0,86.0,False
Food,Food Trucks,60000.0,15.0,False
Publishing,Anthologies,15000.0,8113.0,False
Fashion,Accessories,8000.0,10700.0,True
Games,Mobile Games,1225.0,25.0,False
Crafts,Crochet,5.0,109.0,True
Design,Graphic Design,500.0,2105.0,True
Publishing,Translations,5000.0,145.0,False
Crafts,Embroidery,235.0,15.0,False
Music,Kids,3000.0,3027.0,True
Music,Rock,20386.0,188.0,False
Technology,Wearables,25000.0,37107.61,True
Film & Video,Music Videos,2300.0,571.0,False
Publishing,Publishing,20000.0,1943.0,False
Photography,Places,10000.0,0.0,False
Games,Live Games,10000.0,200.0,False
Crafts,Knitting,15300.0,398.0,False
Crafts,DIY,200.0,899.0,True
Film & Video,Shorts,2500.0,5.0,False
Fashion,Childrenswear,5000.0,135.0,False
Theater,Comedy,5500.0,5600.0,True
Publishing,Literary Journals,30000.0,211.32,False
Publishing,Radio & Podcasts,2000.0,75.0,False
Publishing,Letterpress,2500.0,2.0,False
comics,Graphic Novels,2000.0,460.0,False
Technology,Wearables,100.0,3149.0,True
Dance,Dance,10000.0,25.0,False
Crafts,Stationery,2000.0,3431.0,True
Photography,People,4000.0,4228.0,True
Music,Indie Rock,3800.0,8356.28,True
Journalism,Video,5000.0,6019.69,True
Journalism,Web,8000.0,120.0,False
Film & Video,Movie Theaters,2000.0,2050.0,True
Art,Digital Art,400.0,499.0,True
Games,Tabletop Games,35.0,248.0,True
Film & Video,shorts,2000.0,45.0,False
Music,Pop,18000.0,1.0,False
Technology,Sound,10000.0,18166.0,True
Film & Video,narrative film,25000.0,816.0,False
Music,Hip-Hop,9000.0,1010.0,False
Food,Farms,32000.0,40657.0,True
Technology,Apps,20000.0,20113.0,True
Music,Country & Folk,15000.0,15110.0,True
Theater,Plays,1500.0,1.0,False
Publishing,Radio & Podcasts,1000.0,1240.0,True
Dance,Workshops,300.0,680.0,True
Theater,Experimental,6000.0,6535.11,True
Journalism,Print,15000.0,31.0,False
Art,Art,759.0,127.0,False
Music,R&B,5000.0,0.0,False
Music,Blues,1500.0,14.0,False
Journalism,Photo,2300.0,2340.0,True
Fashion,Couture,20000.0,0.0,False
Art,Textiles,2500.0,76.0,False
Technology,Gadgets,10000.0,11208.0,True
Music,R&B,9000.0,9522.0,True
Games,Video Games,9000.0,20747.0,True
Art,Textiles,2594.0,1.0,False
Publishing,Translations,400.0,485.0,True
Games,Puzzles,19.0,223.0,True
Publishing,Nonfiction,5000.0,5202.5,True
Film & Video,Television,30000.0,49588.0,True
Design,Interactive Design,1500.0,6454.0,True
Publishing,Literary Journals,500.0,964.0,True
Film & Video,Music Videos,5000.0,7085.0,True
Theater,Theater,1750.0,280.0,False
Crafts,Woodworking,800.0,3374.0,True
Theater,Plays,10000.0,105.0,False
Design,Product Design,10000.0,3787.0,False
Technology,Flight,22500.0,35.0,False
Film & Video,Comedy,3000.0,3169.53,True
Crafts,diy,10000.0,5.0,False
Journalism,Photo,2000.0,2000.0,True
Games,Puzzles,10000.0,95.0,False
Music,Music,20000.0,3180.0,False
Art,Sculpture,25000.0,2146.0,False
Art,Sculpture,2000.0,2235.0,True
Art,Sculpture,500.0,325.0,False
Music,Comedy,2500.0,190.0,False
comics,Comic Books,3780.0,0.0,False
Food,Farms,12000.0,6.0,False
Theater,Theater,15000.0,75.0,False
Comics,Anthologies,1200.0,1908.0,True
Film & Video,Action,100000.0,1.0,False
Dance,Residencies,6500.0,6500.0,True
Technology,DIY Electronics,4440.0,923.0,False
Games,video games,5500.0,0.0,False
Journalism,Audio,2500.0,0.0,False
Photography,Places,1000.0,0.0,False
Theater,Spaces,5000.0,12321.0,True
Journalism,Print,7500.0,80.0,False
Food,Small Batch,7500.0,36.0,False
Dance,Performances,2500.0,2502.0,True
Technology,3D Printing,10000.0,11527.0,True
Music,Blues,3750.0,6572.0,True
Food,Vegan,36000.0,42652.0,True
Film & Video,webseries,17000.0,25.0,False
Theater,Festivals,3400.0,365.0,False
Technology,Robots,27170.0,153.0,False
Publishing,Translations,2000.0,3.0,False
Crafts,Printing,360.0,670.0,True
Film & Video,Shorts,4500.0,35.0,False
Comics,Comic Books,4000.0,2556.0,False
Music,Pop,11000.0,574.0,False
Theater,Experimental,155.0,472.0,True
Fashion,Fashion,8000.0,8075.0,True
Fashion,Fashion,5000.0,0.0,False
Dance,Performances,4765.0,5040.0,True
Design,Civic Design,22320.0,870.0,False
Comics,Comics,10000.0,76.0,False
Publishing,Zines,1000.0,1999.0,True
Art,Textiles,10000.0,13526.0,True
Games,Tabletop Games,10000.0,436.0,False
Film & Video,Family,100.0,62.0,False
Film & Video,Webseries,2200.0,210.0,False
Comics,Anthologies,100.0,502.0,False
Theater,Festivals,60000.0,73217.0,True
Film & Video,Film & Video,778913.0,0.0,False
Crafts,Letterpress,3500.0,7343.0,True
Music,Country & Folk,100.0,205.0,True
Photography,Animals,7296.0,8060.0,True
Photography,Photobooks,70.0,261.0,True
Music,Electronic Music,5000.0,15.0,False
Music,Hip-Hop,3000.0,27.0,False
Food,Cookbooks,4000.0,152.0,False
Technology,Apps,7500.0,7517.0,True
Publishing,Radio & Podcasts,2500.0,2502.0,True
Comics,Events,6000.0,96.0,False
Technology,Wearables,10000.0,0.0,False
Art,Video Art,3000.0,3000.0,True
Games,Playing Cards,4100.0,589.0,False
Design,product design,55000.0,1235.0,False
Art,Illustration,2700.0,0.0,False
Theater,Plays,1250.0,1250.0,True
Crafts,Quilts,1000.0,0.0,False
Photography,Nature,1700.0,2092.0,True
Technology,Web,300.0,410.0,True
Journalism,Print,2600.0,2706.0,True
Music,R&B,3000.0,2.0,False
Food,Small Batch,10000.0,580.0,False
Technology,Wearables,15000.0,15872.0,True
Food,Farmer's Markets,2000.0,626.0,False
Music,Music,800.0,1055.0,True
Fashion,Ready-to-wear,128.0,0.0,False
Comics,Comics,25000.0,43085.0,False
Dance,Residencies,4000.0,4406.0,True
Crafts,Stationery,1000.0,1937.0,True
Publishing,Fiction,3500.0,3587.0,True
Journalism,Journalism,1000.0,335.0,False
Publishing,Literary Spaces,1500.0,96.0,False
Fashion,Apparel,300000.0,720210.0,True
Publishing,Letterpress,1400.0,3051.0,True
Food,Small Batch,25000.0,73552.0,True
Publishing,Publishing,2000.0,0.0,False
Comics,Anthologies,1500.0,2567.0,True
Games,Live Games,100.0,0.0,False
Dance,Spaces,8700.0,369.0,False
Games,Video Games,4000.0,15144.0,True
Design,Interactive Design,4800.0,5185.01,True
Music,Faith,3000.0,2.0,False
Technology,Space Exploration,80000.0,182.0,False
Film & Video,Science Fiction,9023.0,1.0,False
Crafts,Embroidery,279305.0,470037.71,True
Crafts,Glass,500.0,0.0,False
Art,Art,1000.0,1240.0,True
Film & Video,Experimental,7103.0,7237.0,True
Film & Video,webseries,65000.0,0.0,False
Theater,Plays,20000.0,1061.0,False
Technology,Robots,50000.0,1153514.0,True
Music,Jazz,12000.0,31328.0,True
Art,Public Art,1000.0,76.0,False
Publishing,nonfiction,3000.0,175.0,False
Film & Video,Film & Video,1000.0,1368.0,True
Publishing,Translations,11000.0,16.0,False
Games,Tabletop Games,4000.0,4385.0,True
Fashion,Jewelry,400.0,497.0,True
Fashion,Ready-to-wear,700.0,1145.29,True
Art,Digital Art,10000.0,11946.0,True
Fashion,Footwear,10125.0,1457.0,False
Publishing,Young Adult,2900.0,3135.0,True
Games,Live Games,1000.0,74.0,False
Crafts,Embroidery,500.0,10.0,False
Fashion,Fashion,2500.0,50.0,False
Games,video games,6000.0,0.0,False
Games,Tabletop Games,6761.0,2511.0,False
Crafts,Printing,1300.0,86.0,False
Crafts,Weaving,2675.0,162.0,False
Games,Live Games,3500.0,5518.0,True
Music,Pop,40000.0,3575.0,False
Theater,Festivals,7000.0,1.0,False
comics,Graphic Novels,18000.0,35.0,False
Technology,3D Printing,16692.0,1.0,False
Music,Electronic Music,3000.0,3043.0,True
Crafts,Woodworking,2657.0,4759.0,True
Film & Video,Drama,2000000.0,1.0,False
Publishing,Children's Books,2800.0,3988.0,True
Crafts,Candles,8000.0,0.0,False
Technology,Software,43956.0,4.0,False
Design,Graphic Design,1500.0,10.0,False
Publishing,Children's Books,3997.0,124.0,False
Technology,Robots,100000.0,165.0,False
Technology,Technology,10737.0,177267.0,True
Art,Installations,5000.0,100.0,False
Dance,Workshops,10000.0,56.0,False
Food,Drinks,1200.0,400.0,False
Technology,Wearables,48582.0,50611.0,True
Games,Gaming Hardware,32044.0,0.0,False
Art,public art,260.0,93.0,False
Film & Video,Television,80000.0,0.0,False
Art,Painting,6500.0,17995.0,True
Fashion,Pet Fashion,600.0,6040.0,True
Music,Country & Folk,3500.0,4236.0,True
Music,Country & Folk,0.0,0.0,False
comics,Comic Books,8000.0,0.0,False
Music,R&B,3000.0,4673.32,True
Food,Drinks,2500.0,2619.0,True
Design,Interactive Design,15.0,15.0,True
Art,Painting,150.0,150.0,True
Technology,Technology,4500.0,5050.0,True
Technology,Fabrication Tools,5000.0,228.0,False
Crafts,Printing,3000.0,1.0,False
Art,Public Art,250.0,49.0,False
Theater,Festivals,3000.0,540.0,False
Music,Indie Rock,10000.0,251.0,False
Food,Drinks,5000.0,9249.0,True
Music,rock,45000.0,2383.25,False
Publishing,Periodicals,3000.0,520.0,False
Film & Video,Animation,45000.0,62619.0,True
Fashion,Ready-to-wear,35883.0,37790.0,True
Film & Video,Family,20000.0,1215.0,False
Design,Product Design,45000.0,3943.0,False
Design,Product Design,5000.0,24558.0,True
Design,Civic Design,12000.0,12927.0,True
Games,Mobile Games,10000.0,0.0,False
Fashion,Fashion,30000.0,98896.0,True
Technology,Apps,80000.0,0.0,False
Film & Video,Drama,4000.0,4240.0,True
Film & Video,narrative film,18949.0,100.0,False
Technology,Makerspaces,98000.0,98610.97,True
Publishing,Publishing,1638.0,1.0,False
Art,Installations,15000.0,17450.0,True
Publishing,Young Adult,3400.0,325.0,False
Film & Video,Television,3000.0,1.0,False
Publishing,Nonfiction,30000.0,25.0,False
Publishing,Children's Books,5000.0,5465.0,True
Publishing,Comedy,800.0,816.0,True
Film & Video,Documentary,1335.0,2.0,False
Technology,3D Printing,5000.0,21.0,False
Theater,Comedy,3000.0,480.0,False
Publishing,Nonfiction,16000.0,0.0,False
Games,Games,5434.0,0.0,False
Games,Mobile Games,2000.0,5528.0,True
Fashion,Childrenswear,200.0,1.29,False
Crafts,Pottery,4250.0,4993.0,True
Crafts,Printing,1500.0,2095.0,True
Publishing,fiction,8000.0,0.0,False
Journalism,Audio,6000.0,21.0,False
Publishing,Anthologies,900.0,1751.0,True
Photography,People,5136.0,5264.0,True
Journalism,Audio,750.0,794.5,True
Food,Events,53.0,2.0,False
Crafts,Embroidery,600.0,6164.0,True
Publishing,nonfiction,25000.0,0.0,False
Fashion,Accessories,10000.0,56.0,False
Film & Video,Romance,4000.0,2.0,False
Music,Pop,1500.0,1635.0,True
Art,Mixed Media,750.0,1515.0,True
Fashion,Fashion,17500.0,18434.0,True
Food,Food Trucks,700.0,75.0,False
Games,Games,15058.0,129.0,False
Music,Country & Folk,2500.0,200.0,False
Design,Product Design,23000.0,490.0,False
Technology,Sound,6900.0,19198.0,True
Publishing,Translations,7842.0,5727.0,False
Film & Video,Drama,2000.0,2135.0,True
Publishing,Literary Spaces,1000.0,1000.0,True
Music,Punk,550.0,0.0,False
Film & Video,Science Fiction,5000.0,7423.0,True
Design,Product Design,15000.0,17559.0,True
Film & Video,Family,50000.0,50185.0,True
Film & Video,Science Fiction,30000.0,30492.0,True
Journalism,Photo,10000.0,3.0,False
Technology,Space Exploration,175000.0,2699.0,False
Art,Sculpture,50000.0,1360.0,False
Music,Punk,2000.0,241.0,False
Publishing,Radio & Podcasts,500.0,10.0,False
Crafts,Stationery,450.0,5086.0,True
Theater,Experimental,180.0,0.0,False
Art,Performance Art,5000.0,5319.0,True
Film & Video,Action,50000.0,55115.0,True
Theater,Spaces,600.0,1080.0,True
Music,Pop,5000.0,5035.0,True
Publishing,Poetry,894.0,2109.0,True
Music,Metal,3000.0,3659.0,True
Crafts,Stationery,200.0,3913.0,True
Comics,Webcomics,2500.0,37.0,False
Publishing,Literary Journals,1500.0,1927.0,True
Art,Performance Art,10000.0,4322.0,False
Games,Playing Cards,3500.0,6077.0,True
Art,Digital Art,510.0,144.0,False
Technology,3D Printing,1000.0,101.0,False
Publishing,Periodicals,750.0,848.0,True
Publishing,Publishing,700.0,20.0,False
Publishing,Young Adult,700.0,0.0,False
Art,Installations,5000.0,5903.0,True
Crafts,Taxidermy,300.0,1.0,False
Publishing,Zines,500.0,2757.29,True
Technology,Hardware,5000.0,13679.0,True
Fashion,Accessories,300.0,5261.0,True
Music,Jazz,11150.0,11811.0,True
Crafts,Printing,3500.0,10.0,False
Film & Video,Music Videos,1000.0,1901.0,True
Games,Video Games,100000.0,170954.0,True
Food,Cookbooks,300.0,0.0,False
Music,Comedy,5000.0,6254.0,True
Journalism,Video,150.0,285.0,True
Music,Pop,500.0,193.0,False
Art,Mixed Media,6570.0,0.0,False
Film & Video,Webseries,60000.0,85.0,False
Fashion,Couture,18000.0,2675.0,False
Film & Video,Thrillers,1000.0,0.0,False
Crafts,Knitting,12000.0,19977.0,True
Music,Jazz,4500.0,407.0,False
Crafts,Weaving,1000.0,1641.0,True
Crafts,Candles,3000.0,60.0,False
Music,rock,11000.0,250.0,False
Technology,Flight,772.0,2784.0,True
Crafts,Crafts,3025.0,3063.0,True
Art,Digital Art,150.0,533.0,True
Design,Architecture,3300.0,1119.0,False
Food,Community Gardens,299.0,651.0,True
Food,Drinks,5000.0,20.0,False
Publishing,Young Adult,1700.0,123.0,False
Theater,Theater,5000.0,6200.0,True
Food,Drinks,8275.0,25.0,False
Music,Electronic Music,1000.0,130.0,False
Music,R&B,2500.0,2595.0,True
Music,Metal,2600.0,3142.0,True
Technology,Robots,84000.0,2761.0,False
Film & Video,Narrative Film,4250.0,4635.0,True
Crafts,Glass,10000.0,2860.0,False
Music,Rock,3000.0,18.0,False
Food,Bacon,4933.0,23610.5,True
Food,Spaces,10000.0,0.0,False
Photography,Animals,10000.0,45412.0,True
Food,Drinks,4300.0,5377.0,True
Film & Video,Shorts,500.0,500.0,True
Art,Textiles,25000.0,2429.0,False
Photography,Places,3000.0,3000.0,True
Art,Public Art,8000.0,28251.0,True
Food,Spaces,5500.0,5665.0,True
Games,Tabletop Games,445.0,248.0,False
Music,Punk,1500.0,136.0,False
Food,Farmer's Markets,7500.0,220.0,False
Fashion,Pet Fashion,10.0,0.0,False
Film & Video,Music Videos,400.0,425.0,True
Music,R&B,18000.0,133.0,False
Technology,Wearables,30000.0,2392.0,False
Technology,Makerspaces,5000.0,29146.0,True
Journalism,Web,3500.0,0.0,False
Food,Farmer's Markets,350.0,50.0,False
Food,Food,25000.0,35819.0,True
Games,Live Games,10000.0,20108.0,True
Photography,Fine Art,8500.0,15179.0,True
Food,Food Trucks,5500.0,7060.0,True
Art,Sculpture,6700.0,3753.0,False
Music,Comedy,1370.0,3005.66,True
Publishing,Fiction,18000.0,37.0,False
Food,Food,1500.0,200.0,False
Games,Mobile Games,30705.0,19.0,False
Art,Installations,4500.0,50.0,False
Publishing,Children's Books,17500.0,0.0,False
Publishing,Literary Spaces,30000.0,47642.0,True
Film & Video,Horror,10000.0,1.0,False
Music,Jazz,10000.0,11260.0,True
Publishing,Literary Journals,1500.0,1.0,False
Publishing,Calendars,1000.0,1805.0,True
Technology,DIY Electronics,20000.0,1217.0,False
Design,Design,379.0,742.0,True
Theater,Spaces,2618.0,3.0,False
